QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Total_Delay initial,Total_Delay,Departure_Delay_Status,Carrier_Delay_Status
1,2,6,5,UA,19977,12953,LGA,13930,ORD,1222,-5,0,0,1349,-21,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,554,-6,0,0,732,-4,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,1755,-5,0,0,1914,-26,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,1851,-9,0,0,2027,-22,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,1958,-2,0,0,2112,-33,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,851,-9,0,0,1014,-34,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,1557,-3,0,0,1735,-10,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,1509,9,9,0,1638,-1,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,1705,5,5,0,1836,-3,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,706,6,6,0,847,3,3,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,1308,8,8,0,1428,-12,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,UA,19977,12953,LGA,13930,ORD,1408,8,8,0,1525,-11,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,1221,-6,0,0,1404,-6,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,559,-1,0,0,733,-3,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,1813,13,13,0,2004,24,24,1,0,0,24,0,0,24,1,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,1848,-12,0,0,2041,-8,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,1952,-8,0,0,2134,-11,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,853,-7,0,0,1058,10,10,0,0,0,0,0,0,0,0,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,1736,96,96,1,1923,98,98,1,0,0,98,0,0,98,1,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,1055,-5,0,0,1238,-9,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,8,7,UA,19977,12953,LGA,13930,ORD,1401,1,1,0,1527,-9,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,1721,21,21,1,1847,8,8,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,1217,77,77,1,1319,32,32,1,0,0,2,0,30,32,1,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,657,-3,0,0,821,-23,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,1439,99,99,1,1557,77,77,1,21,0,0,0,56,77,1,0,1
1,2,5,4,UA,19977,12953,LGA,13930,ORD,1453,53,53,1,1615,39,39,1,29,0,0,0,10,39,1,0,1
1,2,4,3,UA,19977,12953,LGA,13930,ORD,748,-12,0,0,942,2,2,0,0,0,0,0,0,0,0,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1138,98,98,1,1349,124,124,1,0,98,26,0,0,124,1,1,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1233,6,6,0,1424,14,14,0,0,0,0,0,0,0,0,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1754,-6,0,0,1955,15,15,1,0,0,15,0,0,15,1,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,2014,74,74,1,2159,70,70,1,0,0,70,0,0,70,1,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,2043,43,43,1,2213,28,28,1,0,0,20,0,8,28,1,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1145,45,45,1,1319,32,32,1,0,32,0,0,0,32,1,1,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,1757,57,57,1,1951,72,72,1,0,0,72,0,0,72,1,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,700,0,0,0,842,-2,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,1459,-1,0,0,1639,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,1304,4,4,0,1437,-3,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,UA,19977,12953,LGA,13930,ORD,1358,-2,0,0,1525,-11,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,1605,185,185,1,1731,171,171,1,0,171,0,0,0,171,1,1,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,1634,154,154,1,1800,144,144,1,0,78,0,0,66,144,1,1,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,UA,19977,12953,LGA,13930,ORD,1307,7,7,0,1429,-10,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1257,237,237,1,1423,215,215,1,0,215,0,0,0,215,1,1,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1621,21,21,1,1820,35,35,1,0,0,18,0,17,35,1,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,721,21,21,1,854,10,10,0,0,0,0,0,0,0,0,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1459,-1,0,0,1712,33,33,1,0,0,33,0,0,33,1,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1314,14,14,0,1430,-10,0,0,0,0,0,0,0,0,0,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1701,1,1,0,1931,52,52,1,0,0,52,0,0,52,1,0,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1214,374,374,1,1340,363,363,1,0,363,0,0,0,363,1,1,0
1,2,3,2,UA,19977,12953,LGA,13930,ORD,1415,15,15,1,1545,9,9,0,0,0,0,0,0,0,0,0,0
1,2,1,7,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,UA,19977,12953,LGA,13930,ORD,703,3,3,0,854,10,10,0,0,0,0,0,0,0,0,0,0
1,2,1,7,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,UA,19977,12953,LGA,13930,ORD,906,6,6,0,1038,-11,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,1411,311,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,1939,159,159,1,2100,141,141,1,0,141,0,0,0,141,1,1,0
1,2,2,1,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,WN,19393,12953,LGA,13232,MDW,2033,128,128,1,2222,137,137,1,0,23,9,0,105,137,1,1,0
1,2,2,1,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,609,9,9,0,723,-12,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,952,-8,0,0,1130,-11,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,1255,-5,0,0,1434,-7,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,1356,-4,0,0,1519,-17,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,1222,-6,0,0,1408,-4,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,1653,-7,0,0,1812,-37,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,1752,-8,0,0,1921,-24,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,2020,20,20,1,2125,-24,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,856,-4,0,0,1025,-23,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,1554,-6,0,0,1728,-17,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,1452,-8,0,0,1617,-24,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,1924,24,24,1,2039,-5,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,1106,6,6,0,1240,-9,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,802,2,2,0,928,-12,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,UA,19977,12953,LGA,13930,ORD,702,2,2,0,831,-18,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,756,-4,0,0,928,-11,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,1004,4,4,0,1123,-22,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,1227,0,0,0,1355,-15,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,600,0,0,0,726,-10,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,1805,5,5,0,1927,-13,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,2040,100,100,1,2215,86,86,1,0,0,6,0,80,86,1,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,2034,34,34,1,2204,19,19,1,0,0,1,0,18,19,1,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,901,1,1,0,1024,-24,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,UA,19977,12953,LGA,13930,ORD,1539,39,39,1,1709,30,30,1,0,0,5,0,25,30,1,0,0
1,2,4,3,WN,19393,12953,LGA,13232,MDW,612,7,7,0,753,3,3,0,0,0,0,0,0,0,0,0,0
1,2,4,3,WN,19393,12953,LGA,13232,MDW,1305,-5,0,0,1448,8,8,0,0,0,0,0,0,0,0,0,0
1,2,4,3,WN,19393,12953,LGA,13232,MDW,1839,14,14,0,2035,30,30,1,0,0,16,0,14,30,1,0,0
1,2,4,3,WN,19393,12953,LGA,13232,MDW,2047,-8,0,0,2215,-10,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,WN,19393,12953,LGA,13232,MDW,832,7,7,0,1028,28,28,1,0,0,22,0,6,28,1,0,0
1,2,4,3,WN,19393,12953,LGA,13232,MDW,1132,-3,0,0,1317,2,2,0,0,0,0,0,0,0,0,0,0
1,2,4,3,WN,19393,12953,LGA,13232,MDW,1715,80,80,1,1857,77,77,1,0,0,0,0,77,77,1,0,0
1,2,5,4,WN,19393,12953,LGA,13232,MDW,603,-2,0,0,723,-27,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,WN,19393,12953,LGA,13232,MDW,1320,10,10,0,1442,2,2,0,0,0,0,0,0,0,0,0,0
1,2,5,4,WN,19393,12953,LGA,13232,MDW,1907,42,42,1,2026,21,21,1,4,0,0,0,17,21,1,0,0
1,2,5,4,WN,19393,12953,LGA,13232,MDW,2232,97,97,1,2343,78,78,1,7,0,0,0,71,78,1,0,0
1,2,5,4,WN,19393,12953,LGA,13232,MDW,833,8,8,0,1002,2,2,0,0,0,0,0,0,0,0,0,0
1,2,5,4,WN,19393,12953,LGA,13232,MDW,1131,-4,0,0,1309,-6,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,WN,19393,12953,LGA,13232,MDW,1640,45,45,1,1804,24,24,1,0,0,0,0,24,24,1,0,0
1,2,7,6,WN,19393,12953,LGA,13232,MDW,1848,3,3,0,1952,-33,0,0,0,0,0,0,0,0,0,0,0
1,2,7,6,WN,19393,12953,LGA,13232,MDW,1255,5,5,0,1455,35,35,1,0,0,35,0,0,35,1,0,0
1,2,7,6,WN,19393,12953,LGA,13232,MDW,1628,-7,0,0,1754,-26,0,0,0,0,0,0,0,0,0,0,0
1,2,7,6,WN,19393,12953,LGA,13232,MDW,639,-6,0,0,755,-30,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,WN,19393,12953,LGA,13232,MDW,602,-3,0,0,715,-35,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,WN,19393,12953,LGA,13232,MDW,1312,2,2,0,1430,-10,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,WN,19393,12953,LGA,13232,MDW,1834,9,9,0,1956,-9,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,WN,19393,12953,LGA,13232,MDW,2053,-2,0,0,2209,-16,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,WN,19393,12953,LGA,13232,MDW,824,-1,0,0,943,-17,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,WN,19393,12953,LGA,13232,MDW,1129,-6,0,0,1301,-14,0,0,0,0,0,0,0,0,0,0,0
1,2,6,5,WN,19393,12953,LGA,13232,MDW,1555,0,0,0,1715,-25,0,0,0,0,0,0,0,0,0,0,0
1,2,8,7,WN,19393,12953,LGA,13232,MDW,1843,18,18,1,2024,19,19,1,8,0,1,0,10,19,1,0,0
1,2,8,7,WN,19393,12953,LGA,13232,MDW,2159,64,64,1,2311,46,46,1,5,0,0,0,41,46,1,0,0
1,2,8,7,WN,19393,12953,LGA,13232,MDW,1208,43,43,1,1344,39,39,1,39,0,0,0,0,39,1,0,1
1,2,8,7,WN,19393,12953,LGA,13232,MDW,1604,9,9,0,1725,-10,0,0,0,0,0,0,0,0,0,0,0
1,2,8,7,WN,19393,12953,LGA,13232,MDW,1315,5,5,0,1441,1,1,0,0,0,0,0,0,0,0,0,0
1,2,10,2,WN,19393,12953,LGA,13232,MDW,604,-1,0,0,715,-35,0,0,0,0,0,0,0,0,0,0,0
1,2,10,2,WN,19393,12953,LGA,13232,MDW,1307,-3,0,0,1437,-3,0,0,0,0,0,0,0,0,0,0,0
1,2,10,2,WN,19393,12953,LGA,13232,MDW,1822,-3,0,0,1955,-10,0,0,0,0,0,0,0,0,0,0,0
1,2,10,2,WN,19393,12953,LGA,13232,MDW,2047,-8,0,0,2159,-26,0,0,0,0,0,0,0,0,0,0,0
1,2,10,2,WN,19393,12953,LGA,13232,MDW,818,-7,0,0,929,-31,0,0,0,0,0,0,0,0,0,0,0
1,2,10,2,WN,19393,12953,LGA,13232,MDW,1130,-5,0,0,1310,-5,0,0,0,0,0,0,0,0,0,0,0
1,2,10,2,WN,19393,12953,LGA,13232,MDW,1553,-2,0,0,1742,2,2,0,0,0,0,0,0,0,0,0,0
1,2,9,1,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9,1,WN,19393,12953,LGA,13232,MDW,1340,30,30,1,1511,31,31,1,8,0,1,0,22,31,1,0,0
1,2,9,1,WN,19393,12953,LGA,13232,MDW,1821,-4,0,0,1933,-32,0,0,0,0,0,0,0,0,0,0,0
1,2,9,1,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9,1,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9,1,WN,19393,12953,LGA,13232,MDW,1132,-3,0,0,1304,-11,0,0,0,0,0,0,0,0,0,0,0
1,2,9,1,WN,19393,12953,LGA,13232,MDW,1556,1,1,0,1710,-30,0,0,0,0,0,0,0,0,0,0,0
1,2,11,3,WN,19393,12953,LGA,13232,MDW,603,-2,0,0,718,-32,0,0,0,0,0,0,0,0,0,0,0
1,2,11,3,WN,19393,12953,LGA,13232,MDW,1307,-3,0,0,1427,-13,0,0,0,0,0,0,0,0,0,0,0
1,2,11,3,WN,19393,12953,LGA,13232,MDW,1843,18,18,1,2032,27,27,1,10,0,9,0,8,27,1,0,0
1,2,11,3,WN,19393,12953,LGA,13232,MDW,2119,24,24,1,2239,14,14,0,0,0,0,0,0,0,0,0,0
1,2,11,3,WN,19393,12953,LGA,13232,MDW,820,-5,0,0,949,-11,0,0,0,0,0,0,0,0,0,0,0
1,2,11,3,WN,19393,12953,LGA,13232,MDW,1130,-5,0,0,1310,-5,0,0,0,0,0,0,0,0,0,0,0
1,2,11,3,WN,19393,12953,LGA,13232,MDW,1550,-5,0,0,1723,-17,0,0,0,0,0,0,0,0,0,0,0
1,2,12,4,WN,19393,12953,LGA,13232,MDW,603,-2,0,0,723,-27,0,0,0,0,0,0,0,0,0,0,0
1,2,12,4,WN,19393,12953,LGA,13232,MDW,1330,20,20,1,1455,15,15,1,6,0,0,0,9,15,1,0,0
1,2,12,4,WN,19393,12953,LGA,13232,MDW,1906,41,41,1,2025,20,20,1,7,0,0,0,13,20,1,0,0
1,2,12,4,WN,19393,12953,LGA,13232,MDW,2130,35,35,1,2248,23,23,1,3,0,0,0,20,23,1,0,0
1,2,12,4,WN,19393,12953,LGA,13232,MDW,825,0,0,0,948,-12,0,0,0,0,0,0,0,0,0,0,0
1,2,12,4,WN,19393,12953,LGA,13232,MDW,1134,-1,0,0,1326,11,11,0,0,0,0,0,0,0,0,0,0
1,2,12,4,WN,19393,12953,LGA,13232,MDW,1610,15,15,1,1747,7,7,0,0,0,0,0,0,0,0,0,0
1,2,13,5,WN,19393,12953,LGA,13232,MDW,603,-2,0,0,710,-40,0,0,0,0,0,0,0,0,0,0,0
1,2,13,5,WN,19393,12953,LGA,13232,MDW,1344,34,34,1,1547,67,67,1,0,0,66,0,1,67,1,0,0
1,2,13,5,WN,19393,12953,LGA,13232,MDW,1909,44,44,1,2059,54,54,1,0,0,23,0,31,54,1,0,0
1,2,13,5,WN,19393,12953,LGA,13232,MDW,2052,-3,0,0,2226,1,1,0,0,0,0,0,0,0,0,0,0
1,2,13,5,WN,19393,12953,LGA,13232,MDW,837,12,12,0,1007,7,7,0,0,0,0,0,0,0,0,0,0
1,2,13,5,WN,19393,12953,LGA,13232,MDW,1130,-5,0,0,1342,27,27,1,0,0,27,0,0,27,1,0,0
1,2,13,5,WN,19393,12953,LGA,13232,MDW,1654,59,59,1,1843,63,63,1,0,0,4,0,59,63,1,0,0
1,2,14,6,WN,19393,12953,LGA,13232,MDW,1912,27,27,1,2043,18,18,1,10,0,0,0,8,18,1,0,0
1,2,14,6,WN,19393,12953,LGA,13232,MDW,1247,-3,0,0,1402,-18,0,0,0,0,0,0,0,0,0,0,0
1,2,14,6,WN,19393,12953,LGA,13232,MDW,1638,3,3,0,1808,-12,0,0,0,0,0,0,0,0,0,0,0
1,2,14,6,WN,19393,12953,LGA,13232,MDW,730,45,45,1,845,20,20,1,20,0,0,0,0,20,1,0,1
1,2,15,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,15,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,16,1,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,16,1,WN,19393,12953,LGA,13232,MDW,1305,-5,0,0,1436,-4,0,0,0,0,0,0,0,0,0,0,0
1,2,16,1,WN,19393,12953,LGA,13232,MDW,2153,208,208,1,2312,187,187,1,13,0,0,0,174,187,1,0,0
1,2,16,1,WN,19393,12953,LGA,13232,MDW,2227,92,92,1,2339,74,74,1,74,0,0,0,0,74,1,0,1
1,2,16,1,WN,19393,12953,LGA,13232,MDW,823,-2,0,0,958,-2,0,0,0,0,0,0,0,0,0,0,0
1,2,16,1,WN,19393,12953,LGA,13232,MDW,1133,-2,0,0,1313,-2,0,0,0,0,0,0,0,0,0,0,0
1,2,16,1,WN,19393,12953,LGA,13232,MDW,1600,5,5,0,1740,0,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,WN,19393,12953,LGA,13232,MDW,603,-2,0,0,733,-17,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,WN,19393,12953,LGA,13232,MDW,1314,4,4,0,1442,2,2,0,0,0,0,0,0,0,0,0,0
1,2,18,3,WN,19393,12953,LGA,13232,MDW,1827,2,2,0,1948,-17,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,WN,19393,12953,LGA,13232,MDW,2058,3,3,0,2214,-11,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,WN,19393,12953,LGA,13232,MDW,830,5,5,0,954,-6,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,WN,19393,12953,LGA,13232,MDW,1132,-3,0,0,1307,-8,0,0,0,0,0,0,0,0,0,0,0
1,2,18,3,WN,19393,12953,LGA,13232,MDW,1558,3,3,0,1710,-30,0,0,0,0,0,0,0,0,0,0,0
1,2,20,5,WN,19393,12953,LGA,13232,MDW,603,-2,0,0,740,-10,0,0,0,0,0,0,0,0,0,0,0
1,2,20,5,WN,19393,12953,LGA,13232,MDW,1423,73,73,1,1533,53,53,1,0,0,4,0,49,53,1,0,0
1,2,20,5,WN,19393,12953,LGA,13232,MDW,1936,71,71,1,2105,60,60,1,7,0,0,0,53,60,1,0,0
1,2,20,5,WN,19393,12953,LGA,13232,MDW,2322,147,147,1,37,132,132,1,0,0,0,0,132,132,1,0,0
1,2,20,5,WN,19393,12953,LGA,13232,MDW,822,-3,0,0,950,-10,0,0,0,0,0,0,0,0,0,0,0
1,2,20,5,WN,19393,12953,LGA,13232,MDW,1203,28,28,1,1318,3,3,0,0,0,0,0,0,0,0,0,0
1,2,20,5,WN,19393,12953,LGA,13232,MDW,1723,88,88,1,1846,66,66,1,0,0,0,0,66,66,1,0,0
1,2,21,6,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,21,6,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,21,6,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,21,6,WN,19393,12953,LGA,13232,MDW,641,-4,0,0,756,-29,0,0,0,0,0,0,0,0,0,0,0
1,2,22,7,WN,19393,12953,LGA,13232,MDW,1845,20,20,1,2012,7,7,0,0,0,0,0,0,0,0,0,0
1,2,22,7,WN,19393,12953,LGA,13232,MDW,2103,8,8,0,2304,39,39,1,8,0,31,0,0,39,1,0,0
1,2,22,7,WN,19393,12953,LGA,13232,MDW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,22,7,WN,19393,12953,LGA,13232,MDW,1611,16,16,1,1754,19,19,1,10,0,3,0,6,19,1,0,0
1,2,22,7,WN,19393,12953,LGA,13232,MDW,1308,-2,0,0,1431,-9,0,0,0,0,0,0,0,0,0,0,0
1,2,19,4,WN,19393,12953,LGA,13232,MDW,604,-1,0,0,726,-24,0,0,0,0,0,0,0,0,0,0,0
1,2,19,4,WN,19393,12953,LGA,13232,MDW,1325,15,15,1,1501,21,21,1,0,0,13,0,8,21,1,0,0
